index,age_end,age_start,age_weights,area,data_type,effective_sample_size,lower_ci,sex,standard_error,upper_ci,value,x_cv_ascertainment,x_cv_diagnostic_criteria,x_cv_representative,year_end,year_start
3509,29,25,,europe_eastern,m_all,,,male,-99.0,,0.0031865,0,0,0,1990,1990
3510,29,25,,latin_america_southern,m_all,,,male,-99.0,,0.0015186,0,0,0,1990,1990
3511,29,25,,europe_central,m_all,,,male,-99.0,,0.0016707,0,0,0,1990,1990
3512,29,25,,europe_western,m_all,,,male,-99.0,,0.0012871,0,0,0,1990,1990
3513,29,25,,latin_america_andean,m_all,,,male,-99.0,,0.0022649,0,0,0,1990,1990
3514,29,25,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0057066,0,0,0,1990,1990
3515,29,25,,latin_america_tropical,m_all,,,male,-99.0,,0.0028178,0,0,0,1990,1990
3516,29,25,,north_africa_middle_east,m_all,,,male,-99.0,,0.0022861,0,0,0,1990,1990
3517,29,25,,asia_south,m_all,,,male,-99.0,,0.0025958,0,0,0,1990,1990
3518,34,30,,latin_america_tropical,m_all,,,male,-99.0,,0.0034764,0,0,0,1990,1990
3519,34,30,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0014064,0,0,0,1990,1990
3520,34,30,,asia_southeast,m_all,,,male,-99.0,,0.0031346,0,0,0,1990,1990
3521,34,30,,latin_america_andean,m_all,,,male,-99.0,,0.002562,0,0,0,1990,1990
3522,34,30,,europe_western,m_all,,,male,-99.0,,0.0014651,0,0,0,1990,1990
3523,34,30,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.0043909,0,0,0,1990,1990
3524,34,30,,north_africa_middle_east,m_all,,,male,-99.0,,0.002615,0,0,0,1990,1990
3525,34,30,,latin_america_central,m_all,,,male,-99.0,,0.0033948,0,0,0,1990,1990
3526,34,30,,caribbean,m_all,,,male,-99.0,,0.0027541,0,0,0,1990,1990
3527,34,30,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0040063,0,0,0,1990,1990
3528,34,30,,asia_east,m_all,,,male,-99.0,,0.0020024,0,0,0,1990,1990
3529,34,30,,latin_america_southern,m_all,,,male,-99.0,,0.0018621,0,0,0,1990,1990
3530,34,30,,europe_central,m_all,,,male,-99.0,,0.0023266,0,0,0,1990,1990
3531,34,30,,asia_central,m_all,,,male,-99.0,,0.0035138,0,0,0,1990,1990
3532,34,30,,australasia,m_all,,,male,-99.0,,0.0013345,0,0,0,1990,1990
3533,34,30,,north_america_high_income,m_all,,,male,-99.0,,0.0021312,0,0,0,1990,1990
3534,34,30,,europe_eastern,m_all,,,male,-99.0,,0.0040229,0,0,0,1990,1990
3535,34,30,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0069564,0,0,0,1990,1990
3536,34,30,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0064744,0,0,0,1990,1990
3537,34,30,,oceania,m_all,,,male,-99.0,,0.0047814,0,0,0,1990,1990
3538,39,35,,asia_central,m_all,,,male,-99.0,,0.0048392,0,0,0,1990,1990
3539,39,35,,asia_southeast,m_all,,,male,-99.0,,0.0041012,0,0,0,1990,1990
3540,39,35,,north_africa_middle_east,m_all,,,male,-99.0,,0.003471,0,0,0,1990,1990
3541,39,35,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0085384,0,0,0,1990,1990
3542,39,35,,europe_western,m_all,,,male,-99.0,,0.0018316,0,0,0,1990,1990
3543,39,35,,north_america_high_income,m_all,,,male,-99.0,,0.0026457,0,0,0,1990,1990
3544,39,35,,oceania,m_all,,,male,-99.0,,0.0069584,0,0,0,1990,1990
3545,39,35,,asia_south,m_all,,,male,-99.0,,0.0041723,0,0,0,1990,1990
3546,39,35,,europe_central,m_all,,,male,-99.0,,0.0034275,0,0,0,1990,1990
3547,39,35,,latin_america_central,m_all,,,male,-99.0,,0.0039006,0,0,0,1990,1990
3548,39,35,,latin_america_andean,m_all,,,male,-99.0,,0.0032224,0,0,0,1990,1990
3549,39,35,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.004992,0,0,0,1990,1990
3550,39,35,,asia_east,m_all,,,male,-99.0,,0.0027004,0,0,0,1990,1990
3551,39,35,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.0060691,0,0,0,1990,1990
3552,39,35,,australasia,m_all,,,male,-99.0,,0.0014967,0,0,0,1990,1990
3553,39,35,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0017965,0,0,0,1990,1990
3554,39,35,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0090128,0,0,0,1990,1990
3555,39,35,,caribbean,m_all,,,male,-99.0,,0.0034784,0,0,0,1990,1990
3556,39,35,,latin_america_southern,m_all,,,male,-99.0,,0.0025308,0,0,0,1990,1990
3557,39,35,,europe_eastern,m_all,,,male,-99.0,,0.0052608,0,0,0,1990,1990
3558,44,40,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.0083877,0,0,0,1990,1990
3559,44,40,,europe_central,m_all,,,male,-99.0,,0.0052296,0,0,0,1990,1990
3560,44,40,,asia_southeast,m_all,,,male,-99.0,,0.0054604,0,0,0,1990,1990
3561,44,40,,latin_america_central,m_all,,,male,-99.0,,0.0046414,0,0,0,1990,1990
3562,44,40,,australasia,m_all,,,male,-99.0,,0.002035,0,0,0,1990,1990
3563,44,40,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0110469,0,0,0,1990,1990
3564,44,40,,asia_south,m_all,,,male,-99.0,,0.0058006,0,0,0,1990,1990
3565,44,40,,latin_america_southern,m_all,,,male,-99.0,,0.0039329,0,0,0,1990,1990
3566,44,40,,europe_eastern,m_all,,,male,-99.0,,0.0073724,0,0,0,1990,1990
3567,44,40,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.010553,0,0,0,1990,1990
3568,44,40,,latin_america_tropical,m_all,,,male,-99.0,,0.0055618,0,0,0,1990,1990
3569,44,40,,asia_east,m_all,,,male,-99.0,,0.0039535,0,0,0,1990,1990
3570,44,40,,north_america_high_income,m_all,,,male,-99.0,,0.0032594,0,0,0,1990,1990
3571,44,40,,europe_western,m_all,,,male,-99.0,,0.0026048,0,0,0,1990,1990
3572,44,40,,north_africa_middle_east,m_all,,,male,-99.0,,0.0047996,0,0,0,1990,1990
3573,44,40,,asia_pacific_high_income,m_all,,,male,-99.0,,0.00257,0,0,0,1990,1990
3574,44,40,,oceania,m_all,,,male,-99.0,,0.0098813,0,0,0,1990,1990
3575,44,40,,asia_central,m_all,,,male,-99.0,,0.0066606,0,0,0,1990,1990
3576,44,40,,latin_america_andean,m_all,,,male,-99.0,,0.0041738,0,0,0,1990,1990
3577,44,40,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0063002,0,0,0,1990,1990
3578,49,45,,australasia,m_all,,,male,-99.0,,0.0031892,0,0,0,1990,1990
3579,49,45,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0141845,0,0,0,1990,1990
3580,49,45,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.012175,0,0,0,1990,1990
3581,49,45,,oceania,m_all,,,male,-99.0,,0.0143236,0,0,0,1990,1990
3582,49,45,,north_america_high_income,m_all,,,male,-99.0,,0.0047469,0,0,0,1990,1990
3583,49,45,,latin_america_central,m_all,,,male,-99.0,,0.0062372,0,0,0,1990,1990
3584,49,45,,asia_south,m_all,,,male,-99.0,,0.0086639,0,0,0,1990,1990
3585,49,45,,latin_america_tropical,m_all,,,male,-99.0,,0.0077697,0,0,0,1990,1990
3586,49,45,,caribbean,m_all,,,male,-99.0,,0.00679,0,0,0,1990,1990
3587,49,45,,asia_southeast,m_all,,,male,-99.0,,0.0076668,0,0,0,1990,1990
3588,49,45,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0138284,0,0,0,1990,1990
3589,49,45,,asia_east,m_all,,,male,-99.0,,0.0061876,0,0,0,1990,1990
3590,49,45,,latin_america_southern,m_all,,,male,-99.0,,0.0061498,0,0,0,1990,1990
3591,49,45,,europe_eastern,m_all,,,male,-99.0,,0.0109341,0,0,0,1990,1990
3592,49,45,,europe_western,m_all,,,male,-99.0,,0.0041525,0,0,0,1990,1990
3593,49,45,,asia_central,m_all,,,male,-99.0,,0.009554,0,0,0,1990,1990
3594,49,45,,north_africa_middle_east,m_all,,,male,-99.0,,0.0069823,0,0,0,1990,1990
3595,49,45,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0085029,0,0,0,1990,1990
3596,49,45,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0041231,0,0,0,1990,1990
3597,49,45,,latin_america_andean,m_all,,,male,-99.0,,0.0056586,0,0,0,1990,1990
3598,54,50,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0185864,0,0,0,1990,1990
3599,54,50,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0066521,0,0,0,1990,1990
3600,54,50,,asia_east,m_all,,,male,-99.0,,0.0098914,0,0,0,1990,1990
3601,54,50,,asia_south,m_all,,,male,-99.0,,0.0132274,0,0,0,1990,1990
3602,54,50,,asia_southeast,m_all,,,male,-99.0,,0.0111685,0,0,0,1990,1990
3603,54,50,,latin_america_central,m_all,,,male,-99.0,,0.0087788,0,0,0,1990,1990
3604,54,50,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0192125,0,0,0,1990,1990
3605,54,50,,europe_western,m_all,,,male,-99.0,,0.0066943,0,0,0,1990,1990
3606,54,50,,europe_eastern,m_all,,,male,-99.0,,0.0158363,0,0,0,1990,1990
3607,54,50,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0119796,0,0,0,1990,1990
3608,54,50,,europe_central,m_all,,,male,-99.0,,0.0126582,0,0,0,1990,1990
3609,54,50,,caribbean,m_all,,,male,-99.0,,0.0099804,0,0,0,1990,1990
3610,54,50,,latin_america_southern,m_all,,,male,-99.0,,0.0099375,0,0,0,1990,1990
3611,54,50,,latin_america_andean,m_all,,,male,-99.0,,0.0081637,0,0,0,1990,1990
3612,54,50,,australasia,m_all,,,male,-99.0,,0.0055708,0,0,0,1990,1990
3613,54,50,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.0180773,0,0,0,1990,1990
3614,54,50,,asia_central,m_all,,,male,-99.0,,0.014155,0,0,0,1990,1990
3615,54,50,,latin_america_tropical,m_all,,,male,-99.0,,0.0106903,0,0,0,1990,1990
3616,54,50,,north_africa_middle_east,m_all,,,male,-99.0,,0.0107176,0,0,0,1990,1990
3617,54,50,,oceania,m_all,,,male,-99.0,,0.0210725,0,0,0,1990,1990
3618,59,55,,europe_central,m_all,,,male,-99.0,,0.0188912,0,0,0,1990,1990
3619,59,55,,asia_central,m_all,,,male,-99.0,,0.0201602,0,0,0,1990,1990
3620,59,55,,australasia,m_all,,,male,-99.0,,0.0095294,0,0,0,1990,1990
3621,59,55,,europe_western,m_all,,,male,-99.0,,0.011057,0,0,0,1990,1990
3622,59,55,,north_america_high_income,m_all,,,male,-99.0,,0.0118527,0,0,0,1990,1990
3623,59,55,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.025722,0,0,0,1990,1990
3624,59,55,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0249114,0,0,0,1990,1990
3625,59,55,,latin_america_central,m_all,,,male,-99.0,,0.0123108,0,0,0,1990,1990
3626,59,55,,latin_america_southern,m_all,,,male,-99.0,,0.0153049,0,0,0,1990,1990
3627,59,55,,europe_eastern,m_all,,,male,-99.0,,0.0228262,0,0,0,1990,1990
3628,59,55,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0167261,0,0,0,1990,1990
3629,59,55,,asia_south,m_all,,,male,-99.0,,0.0195158,0,0,0,1990,1990
3630,59,55,,latin_america_tropical,m_all,,,male,-99.0,,0.0153862,0,0,0,1990,1990
3631,59,55,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0245075,0,0,0,1990,1990
3632,59,55,,asia_east,m_all,,,male,-99.0,,0.0155042,0,0,0,1990,1990
3633,59,55,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0101405,0,0,0,1990,1990
3634,59,55,,oceania,m_all,,,male,-99.0,,0.0296146,0,0,0,1990,1990
3635,59,55,,caribbean,m_all,,,male,-99.0,,0.0148055,0,0,0,1990,1990
3636,59,55,,north_africa_middle_east,m_all,,,male,-99.0,,0.0160471,0,0,0,1990,1990
3637,59,55,,asia_southeast,m_all,,,male,-99.0,,0.0160079,0,0,0,1990,1990
3638,64,60,,caribbean,m_all,,,male,-99.0,,0.0224686,0,0,0,1990,1990
3639,64,60,,north_africa_middle_east,m_all,,,male,-99.0,,0.0246261,0,0,0,1990,1990
3640,64,60,,north_america_high_income,m_all,,,male,-99.0,,0.0186716,0,0,0,1990,1990
3641,64,60,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0371069,0,0,0,1990,1990
3642,64,60,,latin_america_tropical,m_all,,,male,-99.0,,0.0214063,0,0,0,1990,1990
3643,64,60,,asia_south,m_all,,,male,-99.0,,0.0312806,0,0,0,1990,1990
3644,64,60,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.0381403,0,0,0,1990,1990
3645,64,60,,europe_western,m_all,,,male,-99.0,,0.0177241,0,0,0,1990,1990
3646,64,60,,latin_america_southern,m_all,,,male,-99.0,,0.0229794,0,0,0,1990,1990
3647,64,60,,europe_central,m_all,,,male,-99.0,,0.0280703,0,0,0,1990,1990
3648,64,60,,asia_central,m_all,,,male,-99.0,,0.0303444,0,0,0,1990,1990
3649,64,60,,asia_southeast,m_all,,,male,-99.0,,0.024552,0,0,0,1990,1990
3650,64,60,,latin_america_andean,m_all,,,male,-99.0,,0.0184849,0,0,0,1990,1990
3651,64,60,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0253567,0,0,0,1990,1990
3652,64,60,,australasia,m_all,,,male,-99.0,,0.0162703,0,0,0,1990,1990
3653,64,60,,oceania,m_all,,,male,-99.0,,0.0431704,0,0,0,1990,1990
3654,64,60,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0148067,0,0,0,1990,1990
3655,64,60,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0355499,0,0,0,1990,1990
3656,64,60,,asia_east,m_all,,,male,-99.0,,0.0241774,0,0,0,1990,1990
3657,64,60,,europe_eastern,m_all,,,male,-99.0,,0.0335625,0,0,0,1990,1990
3658,69,65,,north_africa_middle_east,m_all,,,male,-99.0,,0.0364459,0,0,0,1990,1990
3659,69,65,,north_america_high_income,m_all,,,male,-99.0,,0.0282419,0,0,0,1990,1990
3660,69,65,,latin_america_andean,m_all,,,male,-99.0,,0.0271576,0,0,0,1990,1990
3661,69,65,,europe_central,m_all,,,male,-99.0,,0.041187,0,0,0,1990,1990
3662,69,65,,europe_western,m_all,,,male,-99.0,,0.0281515,0,0,0,1990,1990
3663,69,65,,latin_america_central,m_all,,,male,-99.0,,0.0260384,0,0,0,1990,1990
3664,69,65,,oceania,m_all,,,male,-99.0,,0.059503,0,0,0,1990,1990
3665,69,65,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0228998,0,0,0,1990,1990
3666,69,65,,asia_central,m_all,,,male,-99.0,,0.0439325,0,0,0,1990,1990
3667,69,65,,latin_america_southern,m_all,,,male,-99.0,,0.0332553,0,0,0,1990,1990
3668,69,65,,caribbean,m_all,,,male,-99.0,,0.0332149,0,0,0,1990,1990
3669,69,65,,australasia,m_all,,,male,-99.0,,0.0265748,0,0,0,1990,1990
3670,69,65,,asia_south,m_all,,,male,-99.0,,0.044495,0,0,0,1990,1990
3671,69,65,,asia_east,m_all,,,male,-99.0,,0.0370192,0,0,0,1990,1990
3672,69,65,,europe_eastern,m_all,,,male,-99.0,,0.0464874,0,0,0,1990,1990
3673,69,65,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.0539566,0,0,0,1990,1990
3674,69,65,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0362491,0,0,0,1990,1990
3675,69,65,,latin_america_tropical,m_all,,,male,-99.0,,0.0315949,0,0,0,1990,1990
3676,69,65,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0495614,0,0,0,1990,1990
3677,69,65,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0482646,0,0,0,1990,1990
3678,74,70,,europe_eastern,m_all,,,male,-99.0,,0.067466,0,0,0,1990,1990
3679,74,70,,asia_central,m_all,,,male,-99.0,,0.0652472,0,0,0,1990,1990
3680,74,70,,caribbean,m_all,,,male,-99.0,,0.0485306,0,0,0,1990,1990
3681,74,70,,latin_america_tropical,m_all,,,male,-99.0,,0.0473436,0,0,0,1990,1990
3682,74,70,,oceania,m_all,,,male,-99.0,,0.0856062,0,0,0,1990,1990
3683,74,70,,north_africa_middle_east,m_all,,,male,-99.0,,0.0542361,0,0,0,1990,1990
3684,74,70,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.077849,0,0,0,1990,1990
3685,74,70,,australasia,m_all,,,male,-99.0,,0.04277,0,0,0,1990,1990
3686,74,70,,europe_western,m_all,,,male,-99.0,,0.0439646,0,0,0,1990,1990
3687,74,70,,europe_central,m_all,,,male,-99.0,,0.0601173,0,0,0,1990,1990
3688,74,70,,latin_america_andean,m_all,,,male,-99.0,,0.0420234,0,0,0,1990,1990
3689,74,70,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0680562,0,0,0,1990,1990
3690,74,70,,asia_east,m_all,,,male,-99.0,,0.0574517,0,0,0,1990,1990
3691,74,70,,latin_america_southern,m_all,,,male,-99.0,,0.0499339,0,0,0,1990,1990
3692,74,70,,asia_southeast,m_all,,,male,-99.0,,0.0536884,0,0,0,1990,1990
3693,74,70,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0373058,0,0,0,1990,1990
3694,74,70,,north_america_high_income,m_all,,,male,-99.0,,0.0431077,0,0,0,1990,1990
3695,74,70,,asia_south,m_all,,,male,-99.0,,0.063565,0,0,0,1990,1990
3696,74,70,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0712244,0,0,0,1990,1990
3697,74,70,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0543218,0,0,0,1990,1990
3698,79,75,,europe_western,m_all,,,male,-99.0,,0.0713805,0,0,0,1990,1990
3699,79,75,,latin_america_southern,m_all,,,male,-99.0,,0.077956,0,0,0,1990,1990
3700,79,75,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.0783939,0,0,0,1990,1990
3701,79,75,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.1085663,0,0,0,1990,1990
3702,79,75,,latin_america_tropical,m_all,,,male,-99.0,,0.0713093,0,0,0,1990,1990
3703,79,75,,latin_america_andean,m_all,,,male,-99.0,,0.0647369,0,0,0,1990,1990
3704,79,75,,caribbean,m_all,,,male,-99.0,,0.0712833,0,0,0,1990,1990
3705,79,75,,europe_eastern,m_all,,,male,-99.0,,0.0996466,0,0,0,1990,1990
3706,79,75,,asia_central,m_all,,,male,-99.0,,0.0930863,0,0,0,1990,1990
3707,79,75,,asia_pacific_high_income,m_all,,,male,-99.0,,0.0619863,0,0,0,1990,1990
3708,79,75,,asia_south,m_all,,,male,-99.0,,0.0907308,0,0,0,1990,1990
3709,79,75,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.0927152,0,0,0,1990,1990
3710,79,75,,europe_central,m_all,,,male,-99.0,,0.0938157,0,0,0,1990,1990
3711,79,75,,latin_america_central,m_all,,,male,-99.0,,0.0618568,0,0,0,1990,1990
3712,79,75,,asia_east,m_all,,,male,-99.0,,0.0876058,0,0,0,1990,1990
3713,79,75,,north_america_high_income,m_all,,,male,-99.0,,0.0655887,0,0,0,1990,1990
3714,79,75,,north_africa_middle_east,m_all,,,male,-99.0,,0.0809626,0,0,0,1990,1990
3715,79,75,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.0933211,0,0,0,1990,1990
3716,79,75,,oceania,m_all,,,male,-99.0,,0.1181068,0,0,0,1990,1990
3717,79,75,,asia_southeast,m_all,,,male,-99.0,,0.0775526,0,0,0,1990,1990
3718,84,80,,asia_east,m_all,,,male,-99.0,,0.1319051,0,0,0,1990,1990
3719,84,80,,asia_southeast,m_all,,,male,-99.0,,0.1109806,0,0,0,1990,1990
3720,84,80,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.1504758,0,0,0,1990,1990
3721,84,80,,latin_america_andean,m_all,,,male,-99.0,,0.0979995,0,0,0,1990,1990
3722,84,80,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.1103003,0,0,0,1990,1990
3723,84,80,,asia_south,m_all,,,male,-99.0,,0.1251726,0,0,0,1990,1990
3724,84,80,,asia_central,m_all,,,male,-99.0,,0.1320726,0,0,0,1990,1990
3725,84,80,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.1192375,0,0,0,1990,1990
3726,84,80,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.1253672,0,0,0,1990,1990
3727,84,80,,latin_america_southern,m_all,,,male,-99.0,,0.1214629,0,0,0,1990,1990
3728,84,80,,europe_central,m_all,,,male,-99.0,,0.1465232,0,0,0,1990,1990
3729,84,80,,latin_america_central,m_all,,,male,-99.0,,0.0972616,0,0,0,1990,1990
3730,84,80,,europe_eastern,m_all,,,male,-99.0,,0.147745,0,0,0,1990,1990
3731,84,80,,latin_america_tropical,m_all,,,male,-99.0,,0.1067613,0,0,0,1990,1990
3732,84,80,,europe_western,m_all,,,male,-99.0,,0.1166604,0,0,0,1990,1990
3733,84,80,,oceania,m_all,,,male,-99.0,,0.163051,0,0,0,1990,1990
3734,84,80,,australasia,m_all,,,male,-99.0,,0.1103674,0,0,0,1990,1990
3735,84,80,,caribbean,m_all,,,male,-99.0,,0.103386,0,0,0,1990,1990
3736,84,80,,north_africa_middle_east,m_all,,,male,-99.0,,0.1174694,0,0,0,1990,1990
3737,84,80,,north_america_high_income,m_all,,,male,-99.0,,0.1030603,0,0,0,1990,1990
3738,89,85,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.1745589,0,0,0,1990,1990
3739,89,85,,north_america_high_income,m_all,,,male,-99.0,,0.1667197,0,0,0,1990,1990
3740,89,85,,latin_america_southern,m_all,,,male,-99.0,,0.1874376,0,0,0,1990,1990
3741,89,85,,europe_central,m_all,,,male,-99.0,,0.2133212,0,0,0,1990,1990
3742,89,85,,asia_central,m_all,,,male,-99.0,,0.1982567,0,0,0,1990,1990
3743,89,85,,latin_america_andean,m_all,,,male,-99.0,,0.159979,0,0,0,1990,1990
3744,89,85,,australasia,m_all,,,male,-99.0,,0.1750065,0,0,0,1990,1990
3745,89,85,,north_africa_middle_east,m_all,,,male,-99.0,,0.1829235,0,0,0,1990,1990
3746,89,85,,europe_eastern,m_all,,,male,-99.0,,0.2142635,0,0,0,1990,1990
3747,89,85,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.1912092,0,0,0,1990,1990
3748,89,85,,asia_pacific_high_income,m_all,,,male,-99.0,,0.1674539,0,0,0,1990,1990
3749,89,85,,europe_western,m_all,,,male,-99.0,,0.1814522,0,0,0,1990,1990
3750,89,85,,caribbean,m_all,,,male,-99.0,,0.1628255,0,0,0,1990,1990
3751,89,85,,oceania,m_all,,,male,-99.0,,0.2293871,0,0,0,1990,1990
3752,89,85,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.1847859,0,0,0,1990,1990
3753,89,85,,asia_southeast,m_all,,,male,-99.0,,0.1728345,0,0,0,1990,1990
3754,89,85,,latin_america_central,m_all,,,male,-99.0,,0.1596615,0,0,0,1990,1990
3755,89,85,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.2169728,0,0,0,1990,1990
3756,89,85,,asia_east,m_all,,,male,-99.0,,0.1984089,0,0,0,1990,1990
3757,89,85,,latin_america_tropical,m_all,,,male,-99.0,,0.1709235,0,0,0,1990,1990
3758,94,90,,latin_america_andean,m_all,,,male,-99.0,,0.2533146,0,0,0,1990,1990
3759,94,90,,europe_central,m_all,,,male,-99.0,,0.3049947,0,0,0,1990,1990
3760,94,90,,asia_central,m_all,,,male,-99.0,,0.2912456,0,0,0,1990,1990
3761,94,90,,latin_america_southern,m_all,,,male,-99.0,,0.2822749,0,0,0,1990,1990
3762,94,90,,europe_eastern,m_all,,,male,-99.0,,0.3054962,0,0,0,1990,1990
3763,94,90,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.2829882,0,0,0,1990,1990
3764,94,90,,caribbean,m_all,,,male,-99.0,,0.2541566,0,0,0,1990,1990
3765,94,90,,europe_western,m_all,,,male,-99.0,,0.27441,0,0,0,1990,1990
3766,94,90,,asia_pacific_high_income,m_all,,,male,-99.0,,0.2608595,0,0,0,1990,1990
3767,94,90,,oceania,m_all,,,male,-99.0,,0.3206018,0,0,0,1990,1990
3768,94,90,,latin_america_central,m_all,,,male,-99.0,,0.2537544,0,0,0,1990,1990
3769,94,90,,asia_southeast,m_all,,,male,-99.0,,0.2633379,0,0,0,1990,1990
3770,94,90,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.2784163,0,0,0,1990,1990
3771,94,90,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.3086791,0,0,0,1990,1990
3772,94,90,,latin_america_tropical,m_all,,,male,-99.0,,0.265139,0,0,0,1990,1990
3773,94,90,,asia_south,m_all,,,male,-99.0,,0.2847883,0,0,0,1990,1990
3774,94,90,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.2681713,0,0,0,1990,1990
3775,94,90,,asia_east,m_all,,,male,-99.0,,0.2912284,0,0,0,1990,1990
3776,94,90,,north_africa_middle_east,m_all,,,male,-99.0,,0.2755303,0,0,0,1990,1990
3777,94,90,,australasia,m_all,,,male,-99.0,,0.2689637,0,0,0,1990,1990
3778,99,95,,north_africa_middle_east,m_all,,,male,-99.0,,0.3866949,0,0,0,1990,1990
3779,99,95,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.4171588,0,0,0,1990,1990
3780,99,95,,caribbean,m_all,,,male,-99.0,,0.3692816,0,0,0,1990,1990
3781,99,95,,latin_america_tropical,m_all,,,male,-99.0,,0.3807323,0,0,0,1990,1990
3782,99,95,,latin_america_andean,m_all,,,male,-99.0,,0.3694313,0,0,0,1990,1990
3783,99,95,,north_america_high_income,m_all,,,male,-99.0,,0.3771288,0,0,0,1990,1990
3784,99,95,,oceania,m_all,,,male,-99.0,,0.425994,0,0,0,1990,1990
3785,99,95,,sub-saharan_africa_west,m_all,,,male,-99.0,,0.3832524,0,0,0,1990,1990
3786,99,95,,asia_east,m_all,,,male,-99.0,,0.4023848,0,0,0,1990,1990
3787,99,95,,europe_central,m_all,,,male,-99.0,,0.4137653,0,0,0,1990,1990
3788,99,95,,latin_america_central,m_all,,,male,-99.0,,0.3707512,0,0,0,1990,1990
3789,99,95,,australasia,m_all,,,male,-99.0,,0.3838837,0,0,0,1990,1990
3790,99,95,,europe_eastern,m_all,,,male,-99.0,,0.4132725,0,0,0,1990,1990
3791,99,95,,asia_pacific_high_income,m_all,,,male,-99.0,,0.3763717,0,0,0,1990,1990
3792,99,95,,europe_western,m_all,,,male,-99.0,,0.3883617,0,0,0,1990,1990
3793,99,95,,asia_central,m_all,,,male,-99.0,,0.4022973,0,0,0,1990,1990
3794,99,95,,asia_south,m_all,,,male,-99.0,,0.3977897,0,0,0,1990,1990
3795,99,95,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.3952319,0,0,0,1990,1990
3796,99,95,,asia_southeast,m_all,,,male,-99.0,,0.3756361,0,0,0,1990,1990
3797,99,95,,sub-saharan_africa_central,m_all,,,male,-99.0,,0.3918173,0,0,0,1990,1990
3798,101,100,,sub-saharan_africa_southern,m_all,,,male,-99.0,,0.5454289,0,0,0,1990,1990
3799,101,100,,sub-saharan_africa_east,m_all,,,male,-99.0,,0.5317348,0,0,0,1990,1990
